label,message
0,im hungri buy smth home
0,hey kate
0,drive read need write
0,look addi goe back monday suck
0,happi new year hope good semest
0,esplanad lor els
0,talk
0,hmph go head big baller
0,well like actual call someon punto woulda wors
0,nope sinc ayo travel forgotten guy
0,still around look pick later
1,cd u congratul ur award cd gift voucher gift guarante freeentri wkli draw xt music tnc
0,there someon year ltgt toyota camri like mr olayiwola mileag ltgt kit clean need know much sell rais dough soon land sell holla back
0,guess pub im im happi pig clover whatev say
0,ill b soon
0,oh k come tomorrow
0,go fool dont cheat other ok
0,mobil numberpl sm ur mail idconvey regard achanammarakheshqatar
0,way rencontr meet mountain dont
1,guarante cash prize claim yr prize call custom servic repres ampm cost p
0,u attend ur drive lesson mani time wk n day
0,uncl g check reward month
0,hello boytoy geeee im miss today like send tm remind im think love love kiss
0,think two still need get cash def readi
0,hey galsu wan na meet dinner nte
1,dear xxxxxxx uve invit xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
0,babe talk think good boy miss love
0,great offic today
0,cool last littl get time soon
0,sad puppi nois
0,ye possibl dint tri pl dont tell one k
0,anyway holla whenev your around need excus go creep peopl sarasota
0,happen
0,gon na ask lol think
1,ur cashbal current pound maxim ur cashin send go pmeg cc hgsuiteland rowwjhl
1,privat account statement show unredeem sim point call identifi codexx expir
0,go chase run she cross street
1,id like tell deepest darkest fantasi call pmin stop text call nat rate
0,come friday leav pongaldo get news work place
0,hey inconveni si huh
0,ok vldo u know got adsens approv
0,realli good see day dudett miss
0,want go perumbavoor
0,mani time told stage use laugh listen aha
1,wont believ true incred txt repli g learn truli amaz thing blow mind ofwd ptxt
0,didnt hear
0,thank talk saturday dear cherish brother role model
0,pl clarifi back open return ticket prepon go back kerala
1,natali f invit friend repli ye see stop send stop frnd
0,ran younger man make pretti babi togeth
1,jamster get free wallpap text heart tc appli need help call
0,ic lol play door sometim yo
0,dunno dad said come home bring us lunch yup go w u lor call u reach school lor
0,sent jd custom servic cum account execut ur mail id detail contact us
0,desir u go doctor liver get bit stylish get ur hair manag that
0,hmmmstill dont open
0,yeah basic time next week get away mom amp get
0,edison rightli said fool ask question wise man answer know us speechless viva gm
0,vote wherev heart guid
0,si lor juz watch italian job
0,tick tick tick could die loneli know pout stomp feet need
0,lmao know well
1,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd latest offer calloptoutlf
0,train back northampton im afraid im stay skyve today ho ho around wednesday though fanci comedi club week way
0,goodnight da thangam realli miss u dear
0,hey next sun there basic yoga cours bugi go pilat intro next sat tell time r free
0,geeeee internet realli bad today eh
1,free video camera phone half price line rental mth cross ntwk min txt call mobileupd calloptout
0,think disturb da
0,sorri ill call later meet sir
0,havent stuck orchard dad car go dinner u leh r free tonight
0,ok also wan watch e pm show
0,dunno lei like dun haf
0,brother transfer ltgt ltgt pa
0,call later afternoon onword mtnl servic get problem south mumbai hear cannt listen
1,uk break accommodationvouch term condit appli claim mustprovid claim number
0,talk g x
0,hai dear friend new amp present number rajitha raj ranju
1,p alfi moon children need song ur mob tell ur ms txt tone chariti nokia poli chariti poli zed profit chariti
0,differ style
1,win shop spree everi week start play text store skilgm tsc winawk age perweeksub
0,gud ni dearslp welltak careswt dreamsmuah
0,want sent ltgt mesag today that sorri hurt
1,nd attempt contract u week top prize either cash prize call
0,well im glad didnt find total disagre lol
0,guy flash go call call madam take care oh
1,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
0,mark work tomorrow get work hous meet u afterward
0,keep ur problem ur heart
0,yeah give call youv got minut
0,hi babe uawakefeellikw shitjustfound via alett thatmum gotmarri thnovbehind ourback fuckinniceselfish
0,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount motherinlaw woman hitler eleven plu two twelv plu one amaz
0,aiya discuss later lar pick
0,hey happi birthday
0,sorri miss call pleas call back
0,omg one thing anoth cat worm bad day end
0,good morn im suffer fever dysentri abl come offic today
0,wont anyth de
0,type stuff sing
0,st andr virgil cream
0,check room befor activ
0,fri ah oki lorgoin drivin den go shoppin tt
0,gokila talk aha
0,hi shanilrakhesh herethanksi exchang uncut diamond stuffleav back excel servic dino prem
0,kkthi month kote birthday know
0,im realli realli broke oh amount small even ltgt
0,sorri mate phone didnt write love kate
1,themobhit link get premium pink panther game new sugabab crazi zebra anim badass hoodi wallpaperal free
0,ah well confus thing doesnt thought friend mayb wrong thing alreadi sort invit tho may come co money
0,aight call your close
0,nope that fine might nap tho
1,msg mobil content order resent previou attempt fail due network error queri
0,news hassl get weed week andr money haughaighgtujhyguj
0,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid aproach gal dt time truck speed toward gal wn hit girld boy ran like hell n save ask hw cn u run fast boy repli boost secret energi n instantli girl shout energi n thi live happili gthr drink boost evrydi moral stori hv free msgsd gud ni
0,wnt buy bmw car urgentlyit vri urgentbut hv shortag ltgt lacsther sourc arng di amt ltgt lacsthat prob
0,ding ya break fassyol blacko londn
0,realli need kiss u miss u babi ur babi eva
0,sign matur start say big thing actual start understand small thing nice even bslvyl
0,oh got mani respons
1,new messag pleas call
0,ive reach sch alreadi
1,decemb mobil mth entitl updat latest colour camera mobil free call mobil updat vco free
0,u definit need modul e human di sem izzit u wan take modul st
0,argh fuck nobodi town
1,get lion england tone repli lionm mono lionp poli go origin n best tone gbp network oper rate appli
0,thank fill complet calm reassur
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmean
0,drive train
0,lol real told dad cancer
1,privat account statement
0,oop ltgt
0,enufcredeit tocallshal ileav uni get bu yor hous
0,hi chikku send nice msg
0,imposs argu alway treat like sub like never releas remind necessari
0,work ah den plu lor u workin oso rite den go orchard lor place go liao
0,wonder okor great month cherish guy wish well day mojibiola
0,cuz ibor wan na studi
0,wot wed nite til
0,rose redr bloodblood heartheart u u send ti ur friend includ u like u get back u r poor relat u need support u r frnd mani luv u pray god marri u tri
0,way
0,suck ill go u hair youll free right
0,still work time also tri ad zero save check ltgt
0,hmm dunno leh mayb bag goigng dat small ju anyth except perfum smth dat keep
0,sday joinedso train start today
0,sorri grocer
0,nice pub near franki n benni near warner cinema
1,costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin
0,yup havent want go yoga call book
0,oh shut omg yesterday dream kid boy piss kid boy even told mark dream chang diaper caus im get owe face
0,yeah imagin would realli gentl unlik doc treat patient like turkey
1,free st week nokia tone ur mobil everi week txt nokia get txting tell ur mate pobox wwq normpton
0,start dont stop pray good idea anyth see help guy ill forward link
0,hi darlin im helen fone im gon na b princ nite pleas come tb love kate
0,im offic dawher
0,aiyar u poor thing give u support k jia ill think u
0,oh unintent bad time great finger train play along give fifteen min warn
1,get garden readi summer free select summer bulb seed worth scotsman saturday stop go notxtcouk
0,kthen come wenev u lik come also tel vikki come get free time
0,pl call da happen
0,happi new year u ur familymay new year bring happi stabil tranquil ur vibrant colour life
0,problem renew ill right away dont know detail
0,idk im sit stop shop park lot right bawl eye feel like im failur everyth nobodi want feel like im fail
0,havent left yet probabl gon na til dinner
0,like ltgt question
0,new year eve ok went parti boyfriend si hey
0,sir need velusami sir date birth compani bank facil detail
0,k k sm chat
0,come karnan car pleas wait till pm directli goto doctor
0,bluray player
0,ok r meet later
0,lol need cash nitro hurri come crash
0,send text well skype later
0,ok leav need ask
1,congrat mobil g videophon r call videochat wid ur mate play java game dload polyph music nolin rentl bx ip p
0,still got lesson sch
0,dun believ leh tot told true alreadi thk muz c us tog believ
0,oh charg camera
0,ive got salt rub open wound like
0,im go lunch
0,im school n ill da lab stuff give call r done
0,oh k come tomorrow
0,aight text tonight well see what
0,u
0,water log desert geoenvironment implic
0,rajipl favour pl convey birthday wish nimya pl today birthday
0,compani goodenviron terrif food realli nice
0,strang watch nd one im bed sweet dream miss u
1,sm auction brand new nokia auction today auction free join take part txt nokia
0,hi hope u r ok said would text hasnt u seen let gentli pleas
0,babe fuck love know fuck good hear voic need crave cant get enough ador ahmad kiss
0,k sure rel home sm de pl
0,sent like
0,fuuuuck need stop sleepin sup
0,im town ill ju take mrt later
0,cook rather nice salmon la
0,upload mine facebook
0,time u wrkin
0,oki
1,ree entri weekli comp chanc win ipod txt pod get entri std txt rate tc appli detail
1,record indic u mayb entitl pound compens accid claim free repli claim msg stop txt stop
0,sorri ill call later
0,oh oh den muz chang plan liao go back yan jiu
0,wyli tampa sarasota
0,ok take ur time n enjoy ur dinner
0,darren say dat u meet da ge den dun meet dinner co later u leav xy feel awkward den u meet lunch lor
1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook zed p per logop
0,like cheap im happi splash wine make feel better
0,she fine difficulti phone work mine pl send anoth friend request
0,ugh leg hurt musta overdid mon
1,call germani penc per minut call fix line via access number prepay direct access
